eps:25 entropy:7.994115829467773 kld:1.0142062902450562 ratio:0.26 tf:0 BLEU:0.192479517090825 Gassian:0.0
eps:26 entropy:7.381720542907715 kld:1.0283805131912231 ratio:0.27 tf:0 BLEU:0.1710160252293755 Gassian:0.0
eps:27 entropy:6.852871417999268 kld:1.0420914888381958 ratio:0.28 tf:0 BLEU:0.23179834957956347 Gassian:0.0
eps:28 entropy:6.154749870300293 kld:1.0516808032989502 ratio:0.29 tf:0 BLEU:0.2378753046133968 Gassian:0.0
eps:29 entropy:5.689869403839111 kld:1.0796042680740356 ratio:0.3 tf:0 BLEU:0.22890030379926443 Gassian:0.0
eps:30 entropy:4.962055683135986 kld:1.0728720426559448 ratio:0.31 tf:0 BLEU:0.2676951551934189 Gassian:0.0
eps:31 entropy:4.3522210121154785 kld:1.0797178745269775 ratio:0.32 tf:0 BLEU:0.260027154361848 Gassian:0.0
eps:32 entropy:3.904573440551758 kld:1.0807571411132812 ratio:0.33 tf:0 BLEU:0.3626485538175285 Gassian:0.0
eps:33 entropy:3.3496029376983643 kld:1.0871645212173462 ratio:0.34 tf:0 BLEU:0.3359199382848749 Gassian:0.0
eps:34 entropy:2.995950222015381 kld:1.0689505338668823 ratio:0.35 tf:0 BLEU:0.3849456967692011 Gassian:0.0
eps:35 entropy:2.6818597316741943 kld:1.071267008781433 ratio:0.36 tf:0 BLEU:0.3466128547188553 Gassian:0.0
eps:36 entropy:2.155287981033325 kld:1.042488932609558 ratio:0.37 tf:0 BLEU:0.37909021209674465 Gassian:0.0
eps:37 entropy:2.3052978515625 kld:1.0299887657165527 ratio:0.38 tf:0 BLEU:0.4316048569253601 Gassian:0.0
eps:38 entropy:1.7673075199127197 kld:1.0456750392913818 ratio:0.39 tf:0 BLEU:0.4737055671628962 Gassian:0.0
eps:39 entropy:1.4112980365753174 kld:0.9930679798126221 ratio:0.4 tf:0 BLEU:0.4205437050951589 Gassian:0.0
eps:40 entropy:1.252179503440857 kld:0.9565905332565308 ratio:0.41 tf:0 BLEU:0.5461321136100856 Gassian:0.0
eps:41 entropy:0.9974027872085571 kld:0.9255098104476929 ratio:0.42 tf:0 BLEU:0.5868969005380832 Gassian:0.0
eps:42 entropy:0.9527775645256042 kld:0.9074389338493347 ratio:0.43 tf:0 BLEU:0.5242778211032524 Gassian:0.0
eps:43 entropy:0.8006573915481567 kld:0.891064465045929 ratio:0.44 tf:0 BLEU:0.4410804668166956 Gassian:0.0
eps:44 entropy:0.6722542643547058 kld:0.862420380115509 ratio:0.45 tf:0 BLEU:0.6065573368719882 Gassian:0.0
eps:45 entropy:0.6338275074958801 kld:0.8295934200286865 ratio:0.46 tf:0 BLEU:0.6030644178586175 Gassian:0.0
eps:46 entropy:0.5589556097984314 kld:0.8164100050926208 ratio:0.47 tf:0 BLEU:0.6740111071759992 Gassian:0.0
eps:47 entropy:0.5085181593894958 kld:0.7936975359916687 ratio:0.48 tf:0 BLEU:0.6657597821873779 Gassian:0.0
eps:48 entropy:0.4030728042125702 kld:0.7604286074638367 ratio:0.49 tf:0 BLEU:0.6204763486943244 Gassian:0.0
eps:49 entropy:0.4358948767185211 kld:0.7456229329109192 ratio:0.5 tf:0 BLEU:0.6538035090690066 Gassian:0.0
eps:50 entropy:0.37180525064468384 kld:0.7204365134239197 ratio:0.51 tf:0 BLEU:0.6282020714962874 Gassian:0.0
eps:51 entropy:0.36166900396347046 kld:0.7002736926078796 ratio:0.52 tf:0 BLEU:0.5926404437566241 Gassian:0.0
eps:52 entropy:0.32603511214256287 kld:0.685201108455658 ratio:0.53 tf:0 BLEU:0.61181099395334 Gassian:0.0
eps:53 entropy:0.3649526536464691 kld:0.674135684967041 ratio:0.54 tf:0 BLEU:0.5704303935739989 Gassian:0.0
eps:54 entropy:0.26968881487846375 kld:0.6552690267562866 ratio:0.55 tf:0 BLEU:0.5371884588077332 Gassian:0.0
eps:55 entropy:0.9062783122062683 kld:0.6504064798355103 ratio:0.56 tf:0 BLEU:0.4973282759867043 Gassian:0.0
eps:56 entropy:0.37878426909446716 kld:0.7030856013298035 ratio:0.57 tf:0 BLEU:0.5120029940683934 Gassian:0.0
eps:57 entropy:0.258392870426178 kld:0.6370199918746948 ratio:0.58 tf:0 BLEU:0.6777486085080385 Gassian:0.0
eps:58 entropy:0.3949843943119049 kld:0.6359044313430786 ratio:0.59 tf:0 BLEU:0.5968197178349465 Gassian:0.0
eps:59 entropy:0.28339052200317383 kld:0.6182831525802612 ratio:0.6 tf:0 BLEU:0.5702314300454663 Gassian:0.0
eps:60 entropy:0.22291967272758484 kld:0.6015213131904602 ratio:0.61 tf:0 BLEU:0.6553445488072052 Gassian:0.0
eps:61 entropy:0.2866770029067993 kld:0.585220992565155 ratio:0.62 tf:0 BLEU:0.5775395642041561 Gassian:0.0
eps:62 entropy:0.26142677664756775 kld:0.5795301198959351 ratio:0.63 tf:0 BLEU:0.5973804895235612 Gassian:0.0
eps:63 entropy:0.21852685511112213 kld:0.5639265775680542 ratio:0.64 tf:0 BLEU:0.5485385537554756 Gassian:0.0
eps:64 entropy:0.1898857206106186 kld:0.5440252423286438 ratio:0.65 tf:0 BLEU:0.5636404465561027 Gassian:0.0
eps:65 entropy:0.25413045287132263 kld:0.550574541091919 ratio:0.66 tf:0 BLEU:0.5139544452460015 Gassian:0.0
eps:66 entropy:0.25325173139572144 kld:0.5415424704551697 ratio:0.67 tf:0 BLEU:0.6111777550800984 Gassian:0.0
eps:67 entropy:0.2600867748260498 kld:0.5381726622581482 ratio:0.68 tf:0 BLEU:0.5223292904679738 Gassian:0.0
eps:68 entropy:0.24525083601474762 kld:0.5242654085159302 ratio:0.69 tf:0 BLEU:0.5703375471860708 Gassian:0.0
eps:69 entropy:0.22340014576911926 kld:0.5176551938056946 ratio:0.7 tf:0 BLEU:0.634613116116802 Gassian:0.0
eps:70 entropy:0.2454146295785904 kld:0.5064857006072998 ratio:0.71 tf:0 BLEU:0.5102036885028189 Gassian:0.0
eps:71 entropy:0.242953360080719 kld:0.4973738193511963 ratio:0.72 tf:0 BLEU:0.5666150357231606 Gassian:0.0
eps:72 entropy:0.220932275056839 kld:0.4953315854072571 ratio:0.73 tf:0 BLEU:0.5804078752435112 Gassian:0.0
eps:73 entropy:0.31414973735809326 kld:0.5104094743728638 ratio:0.74 tf:0 BLEU:0.5558525777868315 Gassian:0.0
eps:74 entropy:0.18413497507572174 kld:0.48202911019325256 ratio:0.75 tf:0 BLEU:0.6844350812779927 Gassian:0.0
eps:75 entropy:0.21173402667045593 kld:0.4740300178527832 ratio:0.76 tf:0 BLEU:0.5529953988174008 Gassian:0.0
eps:76 entropy:0.5267017483711243 kld:0.5231904983520508 ratio:0.77 tf:0 BLEU:0.6519002910395968 Gassian:0.0
eps:77 entropy:0.23039329051971436 kld:0.4842768609523773 ratio:0.78 tf:0 BLEU:0.5896522638838331 Gassian:0.0
eps:78 entropy:0.1746061146259308 kld:0.4651382863521576 ratio:0.79 tf:0 BLEU:0.5532197928262319 Gassian:0.0
eps:79 entropy:0.5536943078041077 kld:0.47368812561035156 ratio:0.8 tf:0 BLEU:0.5846273423977297 Gassian:0.0
eps:80 entropy:0.20300891995429993 kld:0.4880875051021576 ratio:0.81 tf:0 BLEU:0.5690917765387826 Gassian:0.0
eps:81 entropy:0.19971710443496704 kld:0.45180895924568176 ratio:0.82 tf:0 BLEU:0.6890939056911917 Gassian:0.0
eps:82 entropy:0.1806631088256836 kld:0.4467417299747467 ratio:0.83 tf:0 BLEU:0.6165137351741145 Gassian:0.0
eps:83 entropy:0.20416642725467682 kld:0.43404656648635864 ratio:0.84 tf:0 BLEU:0.5561730968841373 Gassian:0.0
eps:84 entropy:0.17861832678318024 kld:0.42842698097229004 ratio:0.85 tf:0 BLEU:0.6844350812779927 Gassian:0.0
eps:85 entropy:0.26474565267562866 kld:0.43645334243774414 ratio:0.86 tf:0 BLEU:0.61181099395334 Gassian:0.0
eps:86 entropy:0.1890227347612381 kld:0.42347586154937744 ratio:0.87 tf:0 BLEU:0.682451349728813 Gassian:0.0
eps:87 entropy:0.19574227929115295 kld:0.4164406657218933 ratio:0.88 tf:0 BLEU:0.6947855148498785 Gassian:0.0
eps:88 entropy:0.21074630320072174 kld:0.42046043276786804 ratio:0.89 tf:0 BLEU:0.5486826162054851 Gassian:0.0
eps:89 entropy:0.21667417883872986 kld:0.40717029571533203 ratio:0.9 tf:0 BLEU:0.6051245211833859 Gassian:0.0
eps:90 entropy:0.14700812101364136 kld:0.3983346223831177 ratio:0.91 tf:0 BLEU:0.6079750202852845 Gassian:0.0
eps:91 entropy:0.16942526400089264 kld:0.3942842185497284 ratio:0.92 tf:0 BLEU:0.46280223047037516 Gassian:0.0
eps:92 entropy:0.5653797388076782 kld:0.40490543842315674 ratio:0.93 tf:0 BLEU:0.5860491130509917 Gassian:0.0
eps:93 entropy:0.20095278322696686 kld:0.4245540201663971 ratio:0.94 tf:0 BLEU:0.560954504306779 Gassian:0.0
eps:94 entropy:0.19679827988147736 kld:0.3924562335014343 ratio:0.95 tf:0 BLEU:0.5401407733403051 Gassian:0.0
eps:95 entropy:0.2071964144706726 kld:0.3897440433502197 ratio:0.96 tf:0 BLEU:0.6122328142530247 Gassian:0.0
eps:96 entropy:0.1501556634902954 kld:0.3802221119403839 ratio:0.97 tf:0 BLEU:0.5753499344607882 Gassian:0.0
eps:97 entropy:0.15318717062473297 kld:0.3653501570224762 ratio:0.98 tf:0 BLEU:0.5656087687112841 Gassian:0.0
eps:98 entropy:0.21456143260002136 kld:0.3662615418434143 ratio:0.99 tf:0 BLEU:0.5186267733336032 Gassian:0.0
eps:99 entropy:0.2108415961265564 kld:0.3693048655986786 ratio:1.0 tf:0 BLEU:0.6386015765364529 Gassian:0.0
eps:100 entropy:3.318500518798828 kld:0.49261388182640076 ratio:1.01 tf:1.0 BLEU:0.07531194237472885 Gassian:0.0
eps:101 entropy:0.2105579376220703 kld:0.39192238450050354 ratio:1.02 tf:1.0 BLEU:0.08709030639491785 Gassian:0.0
eps:102 entropy:0.13879406452178955 kld:0.32401323318481445 ratio:1.03 tf:1.0 BLEU:0.0651957924475717 Gassian:0.0
eps:103 entropy:0.10313819348812103 kld:0.2833634912967682 ratio:1.04 tf:1.0 BLEU:0.06123647728626021 Gassian:0.0
eps:104 entropy:0.08416125178337097 kld:0.2527056932449341 ratio:1.05 tf:1.0 BLEU:0.059510137776624616 Gassian:0.0
eps:105 entropy:0.0744786262512207 kld:0.22862915694713593 ratio:1.06 tf:1.0 BLEU:0.05428004983761832 Gassian:0.0
eps:106 entropy:0.06514525413513184 kld:0.21132314205169678 ratio:1.07 tf:1.0 BLEU:0.044558755387428685 Gassian:0.0
eps:107 entropy:0.05706328526139259 kld:0.19702613353729248 ratio:1.08 tf:1.0 BLEU:0.043332835223461194 Gassian:0.0
eps:108 entropy:0.05066839978098869 kld:0.17994533479213715 ratio:1.09 tf:1.0 BLEU:0.0420854224507624 Gassian:0.0
eps:109 entropy:0.04641733318567276 kld:0.16721290349960327 ratio:1.1 tf:1.0 BLEU:0.03526434967593216 Gassian:0.0
eps:110 entropy:0.043196696788072586 kld:0.15612493455410004 ratio:1.11 tf:1.0 BLEU:0.03453988992306125 Gassian:0.0
eps:111 entropy:0.039509888738393784 kld:0.14533163607120514 ratio:1.12 tf:1.0 BLEU:0.03687389015505501 Gassian:0.0
eps:112 entropy:0.03879507631063461 kld:0.13584785163402557 ratio:1.13 tf:1.0 BLEU:0.027004551321659374 Gassian:0.0
eps:113 entropy:0.03434605896472931 kld:0.12806785106658936 ratio:1.14 tf:1.0 BLEU:0.029453542853779803 Gassian:0.0
eps:114 entropy:0.03354626148939133 kld:0.12040481716394424 ratio:1.15 tf:1.0 BLEU:0.0278879057349732 Gassian:0.0
eps:115 entropy:0.03414902091026306 kld:0.11145153641700745 ratio:1.16 tf:1.0 BLEU:0.028952007136138373 Gassian:0.0
eps:116 entropy:0.03098035231232643 kld:0.10509655624628067 ratio:1.17 tf:1.0 BLEU:0.028637779218342273 Gassian:0.0
eps:117 entropy:0.028894057497382164 kld:0.09775886684656143 ratio:1.18 tf:1.0 BLEU:0.02708746241528769 Gassian:0.0
eps:118 entropy:0.025814738124608994 kld:0.09174178540706635 ratio:1.19 tf:1.0 BLEU:0.02554765735577193 Gassian:0.0
eps:119 entropy:0.025288226082921028 kld:0.08561944961547852 ratio:1.2 tf:1.0 BLEU:0.017241894368937645 Gassian:0.0
eps:120 entropy:0.022480065003037453 kld:0.07851464301347733 ratio:1.21 tf:1.0 BLEU:0.017683010692049046 Gassian:0.0
eps:121 entropy:0.024297630414366722 kld:0.07662568241357803 ratio:1.22 tf:1.0 BLEU:0.019344265025465716 Gassian:0.0
eps:122 entropy:0.0207435954362154 kld:0.069687619805336 ratio:1.23 tf:1.0 BLEU:0.014216518545427204 Gassian:0.0
eps:123 entropy:0.020059598609805107 kld:0.06442459672689438 ratio:1.24 tf:1.0 BLEU:0.012355166864263368 Gassian:0.0
eps:124 entropy:0.018490225076675415 kld:0.058679815381765366 ratio:1.25 tf:1.0 BLEU:0.014809825474748328 Gassian:0.0
eps:125 entropy:0.020051060244441032 kld:0.05767174810171127 ratio:1.26 tf:1.0 BLEU:0.012532101435224523 Gassian:0.0
eps:126 entropy:0.016914527863264084 kld:0.05463690683245659 ratio:1.27 tf:1.0 BLEU:0.014281741866343544 Gassian:0.0
eps:127 entropy:0.016724620014429092 kld:0.05060502514243126 ratio:1.28 tf:1.0 BLEU:0.014316046588136688 Gassian:0.0
eps:128 entropy:0.017334505915641785 kld:0.046889130026102066 ratio:1.29 tf:1.0 BLEU:0.010437922323191844 Gassian:0.0
eps:129 entropy:0.013622603379189968 kld:0.04515860974788666 ratio:1.3 tf:1.0 BLEU:0.012170679489080993 Gassian:0.0
eps:130 entropy:0.01721174456179142 kld:0.0425211526453495 ratio:1.31 tf:1.0 BLEU:0.007292344937492387 Gassian:0.0
eps:131 entropy:0.014421588741242886 kld:0.03949247673153877 ratio:1.32 tf:1.0 BLEU:0.011947225940892706 Gassian:0.0
eps:132 entropy:0.01444342453032732 kld:0.03696539252996445 ratio:1.33 tf:1.0 BLEU:0.012045367720409834 Gassian:0.0
eps:133 entropy:0.012915131635963917 kld:0.033730633556842804 ratio:1.34 tf:1.0 BLEU:0.010225732170102692 Gassian:0.0
eps:134 entropy:0.012490358203649521 kld:0.032000187784433365 ratio:1.35 tf:1.0 BLEU:0.007827702493919982 Gassian:0.0
eps:135 entropy:0.011445386335253716 kld:0.029361994937062263 ratio:1.36 tf:1.0 BLEU:0.006913943120586659 Gassian:0.0
eps:136 entropy:0.012641845270991325 kld:0.029033038765192032 ratio:1.37 tf:1.0 BLEU:0.010405324367914179 Gassian:0.0
eps:137 entropy:0.009787364862859249 kld:0.026390137150883675 ratio:1.38 tf:1.0 BLEU:0.007650888927539111 Gassian:0.0
eps:138 entropy:0.010417232289910316 kld:0.02359287440776825 ratio:1.39 tf:1.0 BLEU:0.007681137665218832 Gassian:0.0
eps:139 entropy:0.009352114051580429 kld:0.021792037412524223 ratio:1.4 tf:1.0 BLEU:0.010499494577610808 Gassian:0.0
eps:140 entropy:0.009220856241881847 kld:0.021233247593045235 ratio:1.41 tf:1.0 BLEU:0.008455458235455363 Gassian:0.0
eps:141 entropy:0.009481501765549183 kld:0.019684547558426857 ratio:1.42 tf:1.0 BLEU:0.0063657160584353 Gassian:0.0
eps:142 entropy:0.008212829940021038 kld:0.01827196031808853 ratio:1.43 tf:1.0 BLEU:0.008075450307925005 Gassian:0.0
eps:143 entropy:0.008578654378652573 kld:0.01704355515539646 ratio:1.44 tf:1.0 BLEU:0.006975936572669576 Gassian:0.0
eps:144 entropy:0.007832840085029602 kld:0.01683737151324749 ratio:1.45 tf:1.0 BLEU:0.006448027830585711 Gassian:0.0
eps:145 entropy:0.00783870741724968 kld:0.015796834602952003 ratio:1.46 tf:1.0 BLEU:0.0038736581541218367 Gassian:0.0
eps:146 entropy:0.007340678479522467 kld:0.014375925064086914 ratio:1.47 tf:1.0 BLEU:0.003340602692033641 Gassian:0.0
eps:147 entropy:0.007441344205290079 kld:0.013597370125353336 ratio:1.48 tf:1.0 BLEU:0.004071952783141389 Gassian:0.0
eps:148 entropy:0.006972165312618017 kld:0.01273098960518837 ratio:1.49 tf:1.0 BLEU:0.004543463788987042 Gassian:0.0
eps:149 entropy:0.006582428235560656 kld:0.0113527188077569 ratio:1.5 tf:1.0 BLEU:0.00566696392260522 Gassian:0.0
eps:150 entropy:0.009757005609571934 kld:0.011605903506278992 ratio:1.51 tf:1.0 BLEU:0.005385059638526204 Gassian:0.0
eps:151 entropy:0.005586489103734493 kld:0.01048032846301794 ratio:1.52 tf:1.0 BLEU:0.0037819320203304834 Gassian:0.0
eps:152 entropy:0.005624163430184126 kld:0.009686905890703201 ratio:1.53 tf:1.0 BLEU:0.0013217947626377297 Gassian:0.0
eps:153 entropy:0.006146759260445833 kld:0.008983069099485874 ratio:1.54 tf:1.0 BLEU:0.0025518633914841066 Gassian:0.0
eps:154 entropy:0.005919585004448891 kld:0.008613336831331253 ratio:1.55 tf:1.0 BLEU:0.0037819320203304834 Gassian:0.0
eps:155 entropy:0.0045516397804021835 kld:0.00798044167459011 ratio:1.56 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:156 entropy:0.005146377254277468 kld:0.007497886661440134 ratio:1.57 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:157 entropy:0.004991276189684868 kld:0.007095886394381523 ratio:1.58 tf:1.0 BLEU:0.002783781198122412 Gassian:0.0
eps:158 entropy:0.004869847092777491 kld:0.006881203968077898 ratio:1.59 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:159 entropy:0.004415453411638737 kld:0.006391953211277723 ratio:1.6 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:160 entropy:0.004132513888180256 kld:0.006071043200790882 ratio:1.61 tf:1.0 BLEU:0.0039229436230585075 Gassian:0.0
eps:161 entropy:0.0037061464972794056 kld:0.005887770559638739 ratio:1.62 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:162 entropy:0.004615550860762596 kld:0.006041998043656349 ratio:1.63 tf:1.0 BLEU:0.00638308088075126 Gassian:0.0
eps:163 entropy:0.0039644911885261536 kld:0.005510727874934673 ratio:1.64 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:164 entropy:0.003673455910757184 kld:0.00517691345885396 ratio:1.65 tf:1.0 BLEU:0.006150343144231884 Gassian:0.0
eps:165 entropy:0.00317661021836102 kld:0.004788686521351337 ratio:1.66 tf:1.0 BLEU:0.0 Gassian:0.0
eps:166 entropy:0.0034001381136476994 kld:0.00453543197363615 ratio:1.67 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:167 entropy:0.0035267325583845377 kld:0.004590804688632488 ratio:1.68 tf:1.0 BLEU:0.0038313470692501695 Gassian:0.0
eps:168 entropy:0.002786426106467843 kld:0.0042075784876942635 ratio:1.69 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:169 entropy:0.0031612517777830362 kld:0.004002849571406841 ratio:1.7 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:170 entropy:0.002834205748513341 kld:0.003941206727176905 ratio:1.71 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:171 entropy:0.0032830589916557074 kld:0.003846370615065098 ratio:1.72 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:172 entropy:0.002569116884842515 kld:0.003727985778823495 ratio:1.73 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:173 entropy:0.0026655050460249186 kld:0.003443269059062004 ratio:1.74 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:174 entropy:0.0026675609406083822 kld:0.0033834120258688927 ratio:1.75 tf:1.0 BLEU:0.0038313470692501695 Gassian:0.0
eps:175 entropy:0.0028341321740299463 kld:0.0033410973846912384 ratio:1.76 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:176 entropy:0.002568598370999098 kld:0.0032840247731655836 ratio:1.77 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:177 entropy:0.0026530413888394833 kld:0.003323097014799714 ratio:1.78 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:178 entropy:0.0021868639159947634 kld:0.0030775126069784164 ratio:1.79 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:179 entropy:0.0020990592893213034 kld:0.0029326460789889097 ratio:1.8 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:180 entropy:0.002291236538439989 kld:0.002839158521965146 ratio:1.81 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:181 entropy:0.002437011571601033 kld:0.0027849553152918816 ratio:1.82 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:182 entropy:0.0020897628273814917 kld:0.002720501972362399 ratio:1.83 tf:1.0 BLEU:0.0 Gassian:0.0
eps:183 entropy:0.0019105600658804178 kld:0.0026050519663840532 ratio:1.84 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:184 entropy:0.0019645446445792913 kld:0.0025242953561246395 ratio:1.85 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:185 entropy:0.002105436520650983 kld:0.0024915162939578295 ratio:1.86 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:186 entropy:0.0018969792872667313 kld:0.0024438705295324326 ratio:1.87 tf:1.0 BLEU:0.0 Gassian:0.0
eps:187 entropy:0.00183248205576092 kld:0.0023604005109518766 ratio:1.88 tf:1.0 BLEU:0.004920274515385507 Gassian:0.0
eps:188 entropy:0.0017851097509264946 kld:0.002291404642164707 ratio:1.89 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:189 entropy:0.0022200143430382013 kld:0.0023007404524832964 ratio:1.9 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:190 entropy:0.001903592492453754 kld:0.0021784361451864243 ratio:1.91 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:191 entropy:0.0016009859973564744 kld:0.002132199704647064 ratio:1.92 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:192 entropy:0.0016347431810572743 kld:0.0020750209223479033 ratio:1.93 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:193 entropy:0.0015780975809320807 kld:0.002010426251217723 ratio:1.94 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:194 entropy:0.0015484519535675645 kld:0.0019701705314219 ratio:1.95 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:195 entropy:0.0016162085812538862 kld:0.0018983416957780719 ratio:1.96 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:196 entropy:0.0015607172390446067 kld:0.0018859015544876456 ratio:1.97 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:197 entropy:0.0016520314384251833 kld:0.0019027318339794874 ratio:1.98 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:198 entropy:0.0014325721422210336 kld:0.0018569142557680607 ratio:1.99 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:199 entropy:0.0014682176988571882 kld:0.0017655742121860385 ratio:2.0 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:200 entropy:0.0013997117057442665 kld:0.001725764130242169 ratio:2 tf:1.0 BLEU:0.005202556880807585 Gassian:0.0
eps:201 entropy:0.0013158106012269855 kld:0.0016673423815518618 ratio:2 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:202 entropy:0.001496543874964118 kld:0.001678244792856276 ratio:2 tf:1.0 BLEU:0.00369020588653913 Gassian:0.0
eps:203 entropy:0.0015095729613676667 kld:0.00163102091755718 ratio:2 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:204 entropy:0.0014705897774547338 kld:0.0016118728090077639 ratio:2 tf:1.0 BLEU:0.0 Gassian:0.0
eps:205 entropy:0.0012749695451930165 kld:0.001596510992385447 ratio:2 tf:1.0 BLEU:0.0012300686288463768 Gassian:0.0
eps:206 entropy:0.0013547999551519752 kld:0.001597738009877503 ratio:2 tf:1.0 BLEU:0.0024601372576927537 Gassian:0.0
eps:207 entropy:0.0012853550724685192 kld:0.0015486039919778705 ratio:2 tf:1.0 BLEU:0.00269287499421213 Gassian:0.0
